444, 1976 5 14 14.7 31.0;
445, 1976 0 42 14.2 229.0;
446, 1976 5 14 13.9 31.0;
447, 1976 6 48 14.0 37.0;
448, 1976 6 48 15.0 32.0;
449, 1976 6 48 16.0 39.0;
450, 1976 6 48 15.0 36.0;
451, 1976 6 48 15.0 34.0;
452, 1976 6 48 14.0 28.0;
453, 1976 6 48 15.0 32.0;
454, 1976 6 48 15.0 30.0;
455, 1976 6 48 14.0 28.0;
456, 1976 6 48 15.0 34.0;
457, 1976 6 48 14.0 32.0;
458, 1976 6 48 16.0 39.0;
459, 1976 6 48 14.0 32.0;
460, 1976 6 48 14.0 30.0;
461, 1976 6 48 16.0 40.0;
462, 1976 6 48 14.0 37.0;
463, 1976 0 46 18.0 47.0;
464, 1976 5 45 26.0 132.0;
465, 1976 5 45 24.0 138.0;
466, 1976 6 81 31.5 520.0;
467, 1976 6 81 31.5 520.0;
468, 1976 6 81 34.5 780.0;
469, 1976 6 81 31.0 570.0;
470, 1976 6 81 24.5 230.0;
471, 1976 6 81 33.0 590.0;
472, 1976 6 81 34.0 600.0;
473, 1976 6 81 29.5 450.0;
474, 1976 6 81 175.0 105000.0;
475, 1976 6 81 210.0 170000.0;
476, 1976 6 81 166.0 90000.0;
477, 1976 6 81 277.0 380000.0;
478, 1976 6 81 210.0 170000.0;
479, 1976 6 81 261.0 315000.0;
480, 1976 6 81 30.0 470.0;
481, 1976 6 81 32.5 480.0;
482, 1976 6 81 33.5 770.0;
483, 1976 6 34 25.2 225.0;
484, 1976 5 45 24.0 138.0;
485, 1976 5 45 27.0 155.0;
486, 1976 5 45 26.0 132.0;
487, 1976 0 46 19.0 64.0;
488, 1976 6 34 25.0 126.0;
489, 1976 5 53 23.5 3110.0;
490, 1976 5 45 16.0 19.0;
491, 1976 0 46 20.0 52.0;
492, 1976 6 84 21.0 103.0;
493, 1976 0 42 45.0 15000.0;
494, 1976 6 34 21.3 103.0;
495, 1976 0 46 18.0 37.0;
496, 1976 6 81 38.0 860.0;
497, 1976 6 84 25.0 120.0;
498, 1976 6 84 25.0 225.0;
499, 1976 6 48 14.0 27.0;
500, 1976 6 81 242.0 250000.0;
501, 1976 6 48 15.0 35.0;
502, 1976 6 48 15.0 37.0;
503, 1976 6 84 16.0 41.0;
504, 1976 6 84 16.0 42.0;
505, 1976 6 84 16.0 43.0;
506, 1976 6 84 17.0 50.0;
507, 1976 0 46 21.0 75.0;
508, 1976 6 84 16.0 47.0;
509, 1976 6 84 17.0 52.0;
510, 1976 6 84 17.0 57.0;
511, 1976 6 84 16.0 47.0;
512, 1976 6 84 15.0 39.0;
513, 1976 6 84 16.0 50.0;
514, 1976 6 84 16.0 45.0;
515, 1976 6 84 16.0 44.0;
516, 1976 6 84 16.0 42.0;
517, 1976 6 84 16.0 44.0;
